Car_ID,Make,Model,Price,Year,Fuel Type,Location,Transmission
1525,Hyundai,Verna Fluidic 1.6 VTVT SX,547000,2013,Petrol,Zirakpur,Manual
1526,Hyundai,Creta SX 1.6 AT Petrol,1295000,2018,Petrol,Delhi,Automatic
1527,Maruti Suzuki,Wagon R VXi 1.0 [2019-2019],570000,2022,Petrol,Kanpur,Manual
1528,Honda,CR-V 2.4 AT,844999,2014,Petrol,Mumbai,Automatic
1529,Hyundai,i10 Sportz 1.2 Kappa2,250000,2011,Petrol,Lucknow,Manual
1530,Toyota,Corolla Altis VL AT Petrol,1670000,2019,Petrol,Ahmedabad,Automatic
1531,Maruti Suzuki,Vitara Brezza ZDi,890000,2017,Diesel,Dak. Kannada,Manual
1532,Audi,A3 35 TDI Premium Plus + Sunroof,2380000,2019,Diesel,Jalandhar,Automatic
1533,Maruti Suzuki,Baleno Alpha Automatic,775000,2018,Petrol,Chennai,Automatic
1534,Mercedes-Benz,E-Class 200,7050000,2022,Petrol,Bangalore,Manual
1535,Volkswagen,Polo 1.5 TDI,500000,2014,Diesel,Hyderabad,Manual
1536,Mercedes-Benz,C-Class 250 CDI Avantgarde,675000,2011,Diesel,Mumbai,Automatic
1537,Volkswagen,Polo Highline1.2L (P),525000,2014,Petrol,Hyderabad,Manual
1538,Ford,Ecosport Titanium + 1.5L TDCi [2019-2020],850000,2019,Diesel,Mumbai,Manual
1539,Renault,Kwid 1.0 RXL [2017-2019],390000,2018,Petrol,Bangalore,Manual
1540,Hyundai,Verna 1.6 CRDI SX (O),965000,2018,Diesel,Delhi,Manual
1541,Ssangyong,Rexton RX7,975000,2013,Diesel,Bangalore,Automatic
1542,BMW,X1 sDrive20d xLine,3025000,2019,Diesel,Mumbai,Automatic
1543,Toyota,Innova 2.5 V 7 STR,650000,2012,Diesel,Dehradun,Manual
1544,Audi,A3 35 TDI Premium Plus,1390000,2014,Diesel,Agra,Automatic
1545,Maruti Suzuki,DZire ZXi AGS,950000,2022,Petrol,Mumbai,Automatic
1546,Audi,Q7 45 TDI Technology Pack,5900000,2018,Diesel,Delhi,Automatic
1547,Maruti Suzuki,Swift VXi,409999,2014,Petrol,Delhi,Manual
1548,Volkswagen,Ameo Trendline 1.5L (D),575000,2017,Diesel,Ranga Reddy,Manual
1549,Honda,City ZX Diesel,1450000,2022,Diesel,Ludhiana,Manual
1550,Maruti Suzuki,SX4 VXi,185000,2010,Petrol,Delhi,Manual
1551,Mercedes-Benz,E-Class E200 CGI Blue Efficiency,1650000,2014,Petrol,Navi Mumbai,Automatic
1552,Maruti Suzuki,Ciaz Alpha Hybrid 1.5 AT [2018-2020],823000,2018,Petrol,Bangalore,Automatic
1553,Tata,Harrier XZ,2095000,2021,Diesel,Hyderabad,Manual
1554,Maruti Suzuki,Wagon R LXi,350000,2012,Petrol,Hyderabad,Manual
1555,Hyundai,Grand i10 Magna U2 1.2 CRDi,335000,2016,Diesel,Bulandshahar,Manual
1556,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,649000,2020,Petrol,Mangalore,Manual
1557,Honda,City 1.5 V MT,400000,2013,Petrol,Delhi,Manual
1558,BMW,3-Series 330i M Sport Edition,5500000,2020,Petrol,Chennai,Automatic
1559,Toyota,Fortuner 3.0 4x2 MT,1375000,2013,Diesel,Jalandhar,Manual
1560,Hyundai,Creta SX Plus 1.6 AT CRDI,1190000,2018,Diesel,Chandigarh,Automatic
1561,Tata,Harrier XT Plus Dark Edition,1930000,2021,Diesel,Delhi,Manual
1562,Toyota,Innova 2.5 GX BS IV 7 STR,990000,2015,Diesel,Mumbai,Manual
1563,Hyundai,Elite i20 Asta 1.2 (O) [2016],725000,2017,Petrol,Hyderabad,Manual
1564,Mercedes-Benz,C-Class C220d Progressive,6100000,2022,Diesel,Delhi,Automatic
1565,Maruti Suzuki,Ciaz VXi,575000,2015,Petrol,Mumbai,Manual
1566,Land Rover,Discovery Sport HSE Luxury,3200000,2016,Diesel,Pune,Automatic
1567,Toyota,Innova ZX 2.4 AT 7 STR,2850000,2022,Diesel,Ludhiana,Automatic
1568,Maruti Suzuki,Ertiga ZXI+,725000,2016,Petrol,Delhi,Manual
1569,Nissan,Sunny XV Diesel,380000,2013,Diesel,Kanpur,Manual
1570,Honda,Amaze 1.2 VX AT i-VTEC,434999,2014,Petrol,Mumbai,Automatic
1571,Volkswagen,Polo Comfortline 1.2L (P),425000,2016,Petrol,Varanasi,Manual
1572,Honda,Amaze 1.2 E MT Petrol [2018-2020],675000,2020,Petrol,Delhi,Manual
1573,Hyundai,Xcent S 1.2,399000,2014,Petrol,Ahmedabad,Manual
1574,Volkswagen,Vento Highline Diesel AT,685000,2015,Diesel,Pune,Automatic
1575,Maruti Suzuki,Ritz VXI BS-IV,265000,2011,Petrol,Mumbai,Manual
1576,Volkswagen,Vento Highline Plus 1.6 (P),940000,2021,Petrol,Chennai,Manual
1577,Mercedes-Benz,GLS 450 4MATIC,13100000,2021,Petrol,Delhi,Automatic
1578,Audi,Q5 2.0 TDI quattro Technology Pack,2690000,2016,Diesel,Gurgaon,Automatic
1579,Honda,City VX,1255000,2021,Petrol,Mumbai,Manual
1580,Audi,Q5 3.0 TDI quattro,825000,2009,Diesel,Delhi,Automatic
1581,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],390000,2014,Petrol,Pune,Manual
1582,Hyundai,Verna Fluidic 1.6 CRDi SX Opt,525000,2014,Diesel,Ahmedabad,Manual
1583,Audi,Q2 Premium 40 TFSI quattro,3450000,2022,Petrol,Gurgaon,Automatic
1584,Mercedes-Benz,CLA 200 CDI Sport (CBU),2825000,2018,Diesel,Mumbai,Automatic
1585,Mahindra,XUV500 W10,1090000,2017,Diesel,Nashik,Manual
1586,Honda,City 1.5 S MT,275000,2009,Petrol,Mohali,Manual
1587,Toyota,Etios 1.2 G,434999,2015,Petrol,Kolkata,Manual
1588,Hyundai,Tucson GL 2WD AT Diesel,2089999,2019,Diesel,Delhi,Automatic
1589,Maruti Suzuki,Swift DZire VDI,500000,2015,Diesel,Dehradun,Manual
1590,Maruti Suzuki,Swift DZire VDI,400000,2015,Diesel,Delhi,Manual
1591,Hyundai,i10 Era 1.1 iRDE2 [2010-2017],225000,2012,Petrol,Dehradun,Manual
1592,Mahindra,XUV300 1.5 W6 [2019-2020],965000,2021,Diesel,Delhi,Manual
1593,Hyundai,Creta E Plus 1.4 CRDI,825000,2017,Diesel,Dehradun,Manual
1594,Hyundai,Santro GL Plus,254999,2012,Petrol,Mohali,Manual
1595,Mahindra,Bolero SLE BS IV,525000,2015,Diesel,Patna,Manual
1596,Ford,Ecosport Trend 1.5 TDCi,285000,2013,Diesel,Faridabad,Manual
1597,Chevrolet,Beat LT Diesel,229999,2011,Diesel,Hyderabad,Manual
1598,Volvo,XC40 T4 R-Design,4400000,2020,Petrol,Mumbai,Automatic
1599,Maruti Suzuki,Alto VXi,200000,2011,Petrol,Mumbai,Manual
1600,Maruti Suzuki,Vitara Brezza ZDi Plus AGS,1011000,2019,Diesel,Mumbai,Automatic
1601,Mercedes-Benz,GLC 220d 4MATIC Progressive [2019-2021],6500000,2020,Diesel,Mumbai,Automatic
1602,Maruti Suzuki,S-Cross Alpha 1.6,1063000,2019,Diesel,Hyderabad,Manual
1603,Maruti Suzuki,Ertiga VXI AT,675000,2016,Petrol,Mumbai,Automatic
1604,Mercedes-Benz,E-Class E 220 d Avantgarde,7475000,2021,Diesel,Delhi,Automatic
1605,Mercedes-Benz,GLC 220d 4MATIC Progressive,7000000,2021,Diesel,Mumbai,Automatic
1606,Audi,Q5 2.0 TDI quattro Premium,2175000,2015,Diesel,Surat,Automatic
1607,Honda,City VX CVT,690000,2015,Petrol,Faridabad,Automatic
1608,Audi,A3 35 TDI Technology + Sunroof,1525000,2016,Diesel,Delhi,Automatic
1609,Honda,Accord 2.4 AT,475000,2011,Petrol,Delhi,Automatic
1610,Hyundai,Verna SX Plus 1.6 CRDi AT,1123000,2017,Diesel,Bangalore,Automatic
1611,Maruti Suzuki,Ertiga ZXi AT,990000,2019,Petrol,Delhi,Automatic
1612,BMW,5-Series 530d M Sport [2013-2017],5250000,2018,Diesel,Chennai,Automatic
1613,Honda,Amaze 1.5 VX i-DTEC,515000,2015,Diesel,Mumbai,Manual
1614,Maruti Suzuki,Ciaz Delta Hybrid 1.5 AT [2018-2020],850000,2019,Petrol,Pune,Automatic
1615,Maruti Suzuki,Vitara Brezza VDi,865000,2018,Diesel,Pune,Manual
1616,Maruti Suzuki,Swift DZire VDi,365000,2009,Diesel,Coimbatore,Manual
1617,Mercedes-Benz,GL-Class 350 CDI,3390000,2015,Diesel,Delhi,Automatic
1618,Audi,A6 2.0 TDI Premium Plus,1450000,2014,Diesel,Delhi,Automatic
1619,Hyundai,i20 Asta 1.4 CRDI,434999,2012,Diesel,Hyderabad,Manual
1620,Mahindra,Scorpio S2,650000,2015,Diesel,Roorkee,Manual
1621,Audi,A4 2.0 TDI (177bhp) Premium Plus,1175000,2013,Diesel,Pune,Automatic
1622,Hyundai,Eon Magna +,325000,2017,Petrol,Dehradun,Manual
1623,Renault,Duster 85 PS RxL Diesel,525000,2014,Diesel,Patna,Manual
1624,Maruti Suzuki,Ertiga ZXi Plus,1225000,2021,Petrol,Bangalore,Manual
1625,Mercedes-Benz,A-Class Sedan 200d,4200000,2021,Diesel,Delhi,Automatic
1626,Hyundai,Elite i20 Asta 1.2,550000,2015,Petrol,Mumbai,Manual
1627,Hyundai,Creta SX 1.6 CRDi,1275000,2019,Diesel,Agra,Manual
1628,Jeep,Compass Longitude (O) 2.0 Diesel [2017-2020],1585000,2019,Diesel,Mohali,Manual
1629,Toyota,Innova 2.5 V 7 STR,960000,2012,Diesel,Hyderabad,Manual
1630,Land Rover,Discovery Sport HSE Luxury,3900000,2016,Diesel,Hyderabad,Automatic
1631,Renault,Kwid RXT [2015-2019],434999,2019,Petrol,Mysore,Manual
1632,Mahindra,Bolero SLE BS III,650000,2017,Diesel,Lucknow,Manual
1633,Maruti Suzuki,Ertiga VXI,775000,2017,Petrol,Delhi,Manual
1634,Hyundai,i10 Sportz 1.2 AT,185000,2008,Petrol,Pune,Automatic
1635,Maruti Suzuki,Ritz VXI BS-IV,204999,2011,Petrol,Siliguri,Manual
1636,Hyundai,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],560000,2017,Petrol,Bangalore,Manual
1637,Toyota,Innova 2.5 ZX 7 STR BS-IV,1000000,2014,Diesel,Ahmedabad,Manual
1638,Mercedes-Benz,GLE 350 d,5000000,2016,Diesel,Mumbai,Automatic
1639,Maruti Suzuki,Ciaz ZDi (O) [2014-2015],635000,2016,Diesel,Mohali,Manual
1640,Maruti Suzuki,DZire VXi,650000,2020,Petrol,Lucknow,Manual
1641,Datsun,Go T (O),345000,2019,Petrol,Ranchi,Manual
1642,Mahindra,XUV500 W6 2013,865000,2017,Diesel,Ahmedabad,Manual
1643,Audi,A4 2.0 TDI (143bhp),1380000,2014,Diesel,Bangalore,Automatic
1644,Maruti Suzuki,Ciaz S 1.4 MT,585000,2018,Petrol,Kolkata,Manual
1645,Toyota,Glanza G,690000,2020,Petrol,Lucknow,Manual
1646,Maruti Suzuki,Wagon R LXI CNG (O),380000,2018,CNG,Faridabad,Manual
1647,Tata,Hexa XM 4x2 7 STR,850000,2018,Diesel,Patna,Manual
1648,Toyota,Fortuner 3.0 4x4 MT,1750000,2013,Diesel,Chennai,Manual
1649,Maruti Suzuki,Ritz Vdi BS-IV,275000,2013,Diesel,Ambala Cantt,Manual
1650,Volkswagen,Vento Comfortline 1.6 (P),690000,2018,Petrol,Dehradun,Manual
1651,Hyundai,Elite i20 Asta 1.0 Turbo IMT Dual Tone,1130000,2020,Petrol,Bangalore,Manual
1652,Toyota,Innova 2.8 ZX AT 7 STR [2016-2020],2295000,2019,Diesel,Mumbai,Automatic
1653,Mercedes-Benz,A-Class Sedan 200,4100000,2021,Petrol,Chennai,Automatic
1654,Tata,Nexon XM Diesel,725000,2018,Diesel,Amritsar,Manual
1655,Hyundai,Elite i20 Magna Executive 1.2,595000,2019,Petrol,Delhi,Manual
1656,Hyundai,i10 Magna 1.2 Kappa2,290000,2011,Petrol,Ahmedabad,Manual
1657,Hyundai,i20 Sportz 1.2 BS-IV,350000,2011,Petrol,Indore,Manual
1658,Jeep,Wrangler Rubicon,6100000,2022,Petrol,Mumbai,Automatic
1659,Mahindra,XUV300 1.5 W6 [2019-2020],1080000,2020,Diesel,Lucknow,Manual
1660,Toyota,Etios GD,299000,2013,Diesel,Bulandshahar,Manual
1661,Maruti Suzuki,Swift Lxi (O) [2014-2017],575000,2018,Petrol + CNG,Delhi,Manual
1662,Honda,Amaze 1.2 S AT i-VTEC,390000,2014,Petrol,Delhi,Automatic
1663,Mahindra,Scorpio S10,875000,2015,Diesel,Varanasi,Manual
1664,Hyundai,Venue SX 1.4 CRDi,1175000,2021,Diesel,Nashik,Manual
1665,Maruti Suzuki,Alto VXi,260000,2012,Petrol,Bangalore,Manual
1666,Honda,Amaze 1.2 E i-VTEC,650000,2019,Petrol,Delhi,Manual
1667,Volkswagen,Ameo Highline1.2L (P) [2016-2018],625000,2017,Petrol,Pune,Manual
1668,MG,Hector Sharp 2.0 Diesel [2019-2020],1725000,2019,Diesel,Bangalore,Manual
1669,Maruti Suzuki,Wagon R LXI CNG (O),299000,2015,CNG,Mumbai,Manual
1670,Hyundai,i10 Sportz 1.2 AT Kappa2,375000,2013,Petrol,Mumbai,Automatic
1671,Maruti Suzuki,Celerio ZXi AMT,639000,2020,Petrol,Dharwad,Automatic
1672,Maruti Suzuki,Ciaz VDi+ SHVS,591000,2015,Diesel,Ahmedabad,Manual
1673,Mercedes-Benz,GLE 250 d,4200000,2018,Diesel,Patna,Automatic
1674,Honda,City 1.5 S AT,250000,2009,Petrol,Delhi,Automatic
1675,Kia,Seltos HTX 1.5 [2020-2021],1399000,2021,Petrol,Pune,Manual
1676,Hyundai,Aura S 1.2 CNG,740000,2020,CNG,Mumbai,Manual
1677,Hyundai,i10 Magna,175000,2009,Petrol,Jamshedpur,Manual
1678,BMW,3-Series 320d Luxury Line [2014-2016],3750000,2019,Diesel,Delhi,Automatic
1679,BMW,5-Series 530d M Sport [2013-2017],1600000,2013,Diesel,Delhi,Automatic
1680,Maruti Suzuki,Wagon R LXi,285000,2013,Petrol,Ahmedabad,Manual
1681,Honda,City S Diesel,250000,2017,Diesel,Kolkata,Manual
1682,Renault,Duster 85 PS Sandstorm Edition Diesel,625000,2017,Diesel,Mohali,Manual
1683,Maruti Suzuki,Ritz VXI BS-IV,190000,2011,Petrol,Delhi,Manual
1684,BMW,5-Series 520d Luxury Line [2017-2019],4800000,2019,Diesel,Delhi,Automatic
1685,Maruti Suzuki,Swift ZXi,575000,2015,Petrol,Chennai,Manual
1686,BMW,X1 sDrive20d xLine,2800000,2017,Diesel,Bangalore,Automatic
1687,Honda,Jazz VX CVT Petrol,785000,2018,Petrol,Chennai,Automatic
1688,Land Rover,Discovery Sport HSE Luxury 7-Seater,4575000,2019,Diesel,Karnal,Automatic
1689,Audi,Q3 35 TDI Premium + Sunroof,1950000,2016,Diesel,Nashik,Automatic
1690,BMW,5-Series 520d Luxury Line [2017-2019],4800000,2019,Diesel,Delhi,Automatic
1691,Toyota,Innova 2.4 VX 8 STR [2016-2020],1998999,2019,Diesel,Navi Mumbai,Manual
1692,Ford,Ecosport Ambiente 1.5L Ti-VCT,475000,2016,Petrol,Delhi,Manual
1693,Hyundai,Verna Fluidic 1.6 CRDi SX,415000,2014,Diesel,Delhi,Manual
1694,Hyundai,i20 Magna (O) 1.4 CRDI,375000,2012,Diesel,Chandigarh,Manual
1695,Toyota,Etios V,300000,2011,Petrol,Mumbai,Manual
1696,Mahindra,Thar LX 4-STR Hard Top Petrol MT,1500000,2021,Petrol,Agra,Manual
1697,Maruti Suzuki,Vitara Brezza VDi (O) [2016-2018],975000,2019,Diesel,Mumbai,Manual
1698,Maruti Suzuki,Alto VXi [2014-2019],370000,2015,Petrol,Mohali,Manual
1699,Hyundai,i10 Era 1.1 iRDE2 [2010-2017],250000,2012,Petrol,Mumbai,Manual
1700,Jaguar,XJ 3.0 V6 Portfolio,3150000,2014,Diesel,Delhi,Automatic
1701,Mahindra,XUV500 W9 [2018-2020],1115000,2018,Diesel,Kolkata,Manual
1702,Hyundai,i10 Era,130000,2009,Petrol,Kanpur,Manual
1703,Maruti Suzuki,Swift VXi,299000,2013,Petrol,Kolkata,Manual
1704,Hyundai,i20 Magna 1.2,300000,2014,Petrol,Kolkata,Manual
1705,Skoda,Superb Sportline AT,3325000,2021,Petrol,Mumbai,Automatic
1706,Audi,A4 35 TDI Premium,1950000,2016,Diesel,Ludhiana,Automatic
1707,Maruti Suzuki,Swift DZire VDI,500000,2015,Diesel,Ludhiana,Manual
1708,Hyundai,i20 Active 1.2 SX,595000,2015,Petrol,Thane,Manual
1709,Maruti Suzuki,Celerio X Zxi AMT [2017-2019],484999,2018,Petrol,Delhi,Automatic
1710,Mahindra,Thar LX 4-STR Convertible Diesel MT,1700000,2021,Diesel,Karnal,Manual
1711,Maruti Suzuki,Wagon R VXi 1.2,579000,2019,Petrol,Bangalore,Manual
1712,Ford,Endeavour Titanium 2.0 4x2 AT,3800000,2020,Diesel,Karnal,Automatic
1713,Toyota,Fortuner 2.8 4x2 AT [2016-2020],3290000,2018,Diesel,Mumbai,Automatic
1714,Mercedes-Benz,C-Class C 220d Progressive [2018-2019],4250000,2018,Diesel,Hyderabad,Automatic
1715,Maruti Suzuki,Baleno Delta 1.2,535000,2017,Petrol,Mumbai,Manual
1716,Renault,Duster 110 PS RXL 4X2 AMT [2016-2017],775000,2017,Diesel,Mumbai,Automatic
1717,Maruti Suzuki,Celerio VXi AMT,345000,2014,Petrol,Mumbai,Automatic
1718,Skoda,Octavia RS,3400000,2019,Petrol,Hyderabad,Automatic
1719,BMW,5-Series 520d Luxury Line [2017-2019],4500000,2018,Diesel,Hyderabad,Automatic
1720,Honda,Jazz V Petrol,525000,2016,Petrol,Mumbai,Manual
1721,Hyundai,Elite i20 Asta 1.2 [2016-2017],650000,2016,Petrol,Hyderabad,Manual
1722,Hyundai,Creta 1.6 SX Plus AT Petrol,1074000,2017,Petrol,Delhi,Automatic
1723,Hyundai,Creta 1.6 SX,1750000,2021,Diesel,Chennai,Manual
1724,Nissan,Terrano XL D Plus,590000,2014,Diesel,Lucknow,Manual
1725,Ford,Mustang GT Fastback 5.0L v8,7990000,2018,Petrol,Chennai,Automatic
1726,Hyundai,Creta SX (O) 1.5 Diesel [2020-2022],1725000,2020,Diesel,Dehradun,Manual
1727,Maruti Suzuki,Celerio ZXi AMT [2019-2020],630000,2019,Petrol,Udupi,Automatic
1728,Mercedes-Benz,CLS 300d [2018-2019],6975000,2020,Diesel,Delhi,Automatic
1729,Toyota,Fortuner 3.0 4x2 MT,1375000,2013,Diesel,Jalandhar,Manual
1730,Honda,Amaze 1.5 S i-DTEC,425000,2014,Diesel,Amritsar,Manual
1731,Toyota,Innova 2.8 GX AT 8 STR [2016-2020],2196000,2019,Diesel,Bangalore,Automatic
1732,Mercedes-Benz,V-Class Elite LWB,6300000,2020,Diesel,Delhi,Automatic
1733,Maruti Suzuki,Alto LXi BS-III,200000,2008,Petrol,Mysore,Manual
1734,Honda,City 1.5 S MT,250000,2009,Petrol,Navi Mumbai,Manual
1735,Audi,A3 35 TDI Premium Plus + Sunroof,2950000,2018,Diesel,Bangalore,Automatic
1736,Mahindra,Scorpio S6 Plus Intelli-Hybrid,985000,2017,Diesel,Delhi,Manual
1737,Hyundai,Venue S 1.0 AT Petrol [2019-2020],750000,2019,Petrol,Allahabad,Automatic
1738,Maruti Suzuki,Wagon R VXi (O),450000,2018,Petrol,Allahabad,Manual
1739,Maruti Suzuki,Vitara Brezza VXi,849000,2021,Petrol,Mumbai,Manual
1740,Maruti Suzuki,Swift DZire VXI,430000,2014,Petrol,Guwahati,Manual
1741,Maruti Suzuki,Ertiga VDI SHVS,740000,2017,Diesel,Mohali,Manual
1742,Mercedes-Benz,CLA 200 Petrol Sport,1975000,2015,Petrol,Pune,Automatic
1743,BMW,X7 xDrive40i M Sport,12500000,2021,Petrol,Chandigarh,Automatic
1744,Hyundai,Creta SX 1.6 AT Petrol,1260000,2018,Petrol,Mumbai,Automatic
1745,Renault,Kwid RXT [2015-2019],250000,2017,Petrol,Kolkata,Manual
1746,Hyundai,Verna SX (O) AT Anniversary Edition 1.6 VTVT,975000,2018,Petrol,Thane,Automatic
1747,Audi,A4 Premium Plus 40 TFSI,4151000,2022,Petrol,Delhi,Automatic
1748,BMW,X1 sDrive20d,3250000,2020,Diesel,Bangalore,Automatic
1749,Ford,Endeavour Titanium 3.2 4x4 AT,3450000,2018,Diesel,Ludhiana,Automatic
1750,BMW,X3 xDrive30i M Sport,6680000,2022,Petrol,Ahmedabad,Automatic
1751,Mahindra,TUV300 T8,600000,2016,Diesel,Kanpur,Manual
1752,Hyundai,Elantra 2.0 SX (O) AT,1465000,2019,Petrol,Mumbai,Automatic
1753,Hyundai,Verna Fluidic 1.6 VTVT SX,475000,2014,Petrol,Delhi,Manual
1754,Renault,Kiger RXZ AMT,1000000,2022,Petrol,Hyderabad,Automatic
1755,Toyota,Innova 2.8 ZX AT 7 STR [2016-2020],1850000,2016,Diesel,Ludhiana,Automatic
1756,Maruti Suzuki,Ciaz ZXI+,570000,2015,Petrol,Mumbai,Manual
1757,Hyundai,Verna 1.6 VTVT SX AT,770000,2016,Petrol,Pune,Automatic
1758,Honda,City V CVT Petrol [2017-2019],1040000,2019,Petrol,Delhi,Automatic
1759,Mahindra,Scorpio SLE BS-IV,675000,2014,Diesel,Ludhiana,Manual
1760,Maruti Suzuki,Swift DZire VXI,450000,2014,Petrol,Delhi,Manual
1761,Maruti Suzuki,Swift ZXi,800000,2022,Petrol,Jalandhar,Manual
1762,Tata,Safari 2.2 VX 4x2 Varicor400,2200000,2021,Diesel,Patna,Manual
1763,Mahindra,XUV500 W10,1075000,2015,Diesel,Bangalore,Manual
1764,Maruti Suzuki,DZire LDi,560000,2018,Diesel,Ambala Cantt,Manual
1765,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],450000,2016,Petrol,Dehradun,Manual
1766,Volvo,S90 Momentum D4 [2018-2020],4175000,2018,Diesel,Delhi,Automatic
1767,MINI,Cooper JCW Hatchback,5200000,2022,Petrol,Ahmedabad,Automatic
1768,Hyundai,Verna EX 1.6 CRDi [2017-2018],810000,2018,Diesel,Pune,Manual
1769,Mercedes-Benz,S-Class S 500,1875000,2011,Petrol,Mumbai,Automatic
1770,Honda,Jazz S AT [2015-2016],520000,2015,Petrol,Delhi,Automatic
1771,Mercedes-Benz,GLE 300d 4MATIC LWB,8900000,2021,Diesel,Delhi,Automatic
1772,Porsche,Panamera 3.0 Diesel,5590000,2015,Diesel,Delhi,Automatic
1773,Maruti Suzuki,Swift VDi,425000,2015,Diesel,Varanasi,Manual
1774,Maruti Suzuki,Swift VXi,325000,2012,Petrol,Patna,Manual
1775,MG,Hector Sharp 1.5 DCT Petrol [2019-2020],1889999,2021,Petrol,Delhi,Automatic
1776,Volvo,XC60 Inscription,1950000,2016,Diesel,Ahmedabad,Automatic
1777,BMW,X3 xDrive-20d xLine,5300000,2019,Diesel,Mumbai,Automatic
1778,Mahindra,Scorpio S2,950000,2018,Diesel,Patna,Manual
1779,Volvo,XC90 D5 Inscription,8500000,2021,Diesel,Ahmedabad,Automatic
1780,Audi,A6 35 TDI Matrix,1975000,2015,Diesel,Delhi,Automatic
1781,Mercedes-Benz,GLE 250 d,4200000,2017,Diesel,Ludhiana,Automatic
1782,Mercedes-Benz,C-Class C 220d Progressive [2018-2019],3500000,2019,Diesel,Pune,Automatic
1783,Renault,Kwid CLIMBER 1.0 [2017-2019],375000,2017,Petrol,Bhubaneswar,Manual
1784,Mercedes-Benz,GLA 200 d Sport,1825000,2016,Diesel,Lucknow,Automatic
1785,Mahindra,Thar LX 4-STR Hard Top Petrol AT,1710000,2021,Petrol,Mumbai,Automatic
1786,Maruti Suzuki,Celerio VXi AMT,375000,2014,Petrol,Delhi,Automatic
1787,Maruti Suzuki,Alto 800 Vxi,285000,2016,Petrol,Patna,Manual
1788,Mahindra,Thar AX 6-STR Soft Top Petrol MT,1850000,2021,Petrol,Aurangabad,Manual
1789,Maruti Suzuki,Ertiga ZDi,621000,2013,Diesel,Mumbai,Manual
1790,Mitsubishi,Pajero 2.5 AT,1475000,2016,Diesel,Mumbai,Automatic
1791,Toyota,Fortuner 3.0 4x2 AT,1800000,2015,Diesel,Ludhiana,Automatic
1792,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],399000,2018,Petrol,Kolkata,Manual
1793,Hyundai,Creta 1.6 SX Plus Special Edition,890000,2015,Diesel,Hyderabad,Manual
1794,Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,1325000,2021,Petrol,Mumbai,Automatic
1795,Mercedes-Benz,C-Class 220 CDI AT,5300000,2022,Diesel,Hyderabad,Automatic
1796,Mercedes-Benz,E-Class E 220d Expression [2019-2019],4775000,2018,Diesel,Bangalore,Automatic
1797,Mahindra,Quanto C4,249000,2013,Diesel,Kolkata,Manual
1798,Maruti Suzuki,Celerio VXi (O) [2019-2020],509999,2019,Petrol,Hyderabad,Manual
1799,Jeep,Compass Limited 2.0 Diesel 4x4 [2017-2020],1450000,2018,Diesel,Guwahati,Manual
1800,Maruti Suzuki,S-Cross Delta 1.6,640000,2017,Diesel,Delhi,Manual
1801,Maruti Suzuki,Celerio LDi [2015-2017],299000,2017,Diesel,Lucknow,Manual
1802,Maruti Suzuki,Wagon R Duo LXi LPG,195000,2009,LPG,Nashik,Manual
1803,Mercedes-Benz,S-Class 350 CDI L,1495000,2011,Diesel,Mumbai,Automatic
1804,Porsche,Cayenne Base,14900000,2021,Petrol,Mumbai,Automatic
1805,Toyota,Etios Liva G,350000,2013,Petrol,Pune,Manual
1806,Toyota,Innova 2.4 VX 7 STR [2016-2020],1421000,2017,Diesel,Varanasi,Manual
1807,Honda,Jazz V AT Petrol,595000,2017,Petrol,Noida,Automatic
1808,Maruti Suzuki,Swift DZire VDI,351000,2013,Diesel,Patna,Manual
1809,Maruti Suzuki,SX4 VXi,325000,2012,Petrol,Pune,Manual
1810,Mahindra,XUV500 W8 AWD,975000,2017,Diesel,Mumbai,Manual
1811,Maruti Suzuki,Ciaz Delta Hybrid 1.5 [2018-2020],825000,2019,Petrol,Delhi,Manual
1812,Tata,Hexa XT 4x2 6 STR,1050000,2017,Diesel,Indore,Manual
1813,Audi,Q3 30 TDI Premium FWD,1970000,2017,Diesel,Chennai,Automatic
1814,BMW,2 Series Gran Coupe 220d M Sport [2020-2021],4100000,2020,Diesel,Hyderabad,Automatic
1815,Maruti Suzuki,Alto VXI,385000,2019,Petrol,Mumbai,Manual
1816,Audi,A4 35 TDI Premium Sunroof,1525000,2015,Diesel,Mohali,Automatic
1817,Mercedes-Benz,A-Class Sedan 200,4150000,2021,Petrol,Delhi,Automatic
1818,Maruti Suzuki,Vitara Brezza ZDi Plus,725000,2017,Diesel,Kolkata,Manual
1819,Toyota,Corolla Altis 1.8 G,340000,2011,Petrol,Mumbai,Manual
1820,Maruti Suzuki,Baleno Delta 1.2,650000,2018,Petrol,Delhi,Manual
1821,Maruti Suzuki,Swift Lxi (O) [2014-2017],570000,2019,Petrol,Delhi,Manual
1822,Toyota,Innova 2.5 E,160000,2008,Diesel,Varanasi,Manual
1823,Mahindra,Scorpio S5 2WD 7 STR,1220000,2020,Diesel,Patna,Manual
1824,Mahindra,XUV500 W4 1.99,800000,2017,Diesel,Muzaffurpur,Manual
